Date,Return_Lag_5,Return_Lag_1,Return_Lag_2,MACD_HIST,Return_Skew,Return_Kurt,OBV,ATR,Volume_Ratio,Target,Close,Close
2024-01-02,-0.005148005148005175,0.002071823204419676,0.02840909090909083,-1.9620381733263206,-2.36018041880144,9.849486599593472,-9308645,12.014285714285721,0.39948115908908965,1,293.2,293.2
2024-01-03,-0.12483829236739963,0.010337698139214258,0.002071823204419676,-1.198531272944308,-2.5620491562734364,10.975699079328376,-9104728,11.94285714285715,0.6153859617991552,-1,297.2,297.2
2024-01-04,0.04065040650406493,0.013642564802182733,0.010337698139214258,-0.7393284728766045,-2.734740304380992,12.053586938189513,-9306902,12.000000000000009,0.8324809805927104,-1,295.4,295.4
2024-01-05,0.02840909090909083,-0.00605652759084796,0.013642564802182733,-0.7995694642963915,-2.6192608962817654,11.341127212498654,-9544352,12.157142857142864,1.10613800614723,-1,288.8,288.8
2024-01-08,0.002071823204419676,-0.022342586323628844,-0.00605652759084796,-1.0272450549003747,-2.551714820316145,11.00925997927859,-9711537,12.15714285714286,0.8004897214984291,-1,284.6,284.6
2024-01-09,0.010337698139214258,-0.01454293628808856,-0.022342586323628844,-1.3583525113434334,-2.4882427013267447,10.873606474446769,-9880812,11.642857142857148,0.8636470779111449,-1,280.2,280.2
2024-01-10,0.013642564802182733,-0.015460295151089376,-0.01454293628808856,-1.670018233532863,-2.5793744405710584,11.466011370745276,-10072273,11.900000000000006,0.9894165129270474,1,276.8,276.8
2024-01-11,-0.00605652759084796,-0.012134189864382527,-0.015460295151089376,-1.2728866753492225,-2.485285443598178,10.800862089087357,-9866227,12.228571428571431,1.0605435152977558,0,284.0,284.0
2024-01-12,-0.022342586323628844,0.026011560693641522,-0.012134189864382527,-0.8450813554797003,-2.53482445598036,10.981761674851741,-9708526,12.357142857142861,0.884303350574429,0,285.0,285.0
2024-01-15,-0.01454293628808856,0.0035211267605634866,0.026011560693641522,-0.4185504664657458,-2.576163549483277,11.128049068681682,-9545182,12.428571428571432,0.919908946224884,-1,286.0,286.0
2024-01-16,-0.015460295151089376,0.0035087719298245723,0.0035211267605634866,-0.5247651693975275,-2.5856975630207026,11.27370216653838,-9767543,9.285714285714286,1.1816235932546366,-1,279.0,279.0
2024-01-17,-0.012134189864382527,-0.02447552447552448,0.0035087719298245723,-1.0091846232083652,-2.557490920196694,11.060921631957457,-10128685,8.799999999999999,1.6258956918549894,1,271.2,271.2
2024-01-18,0.026011560693641522,-0.027956989247311825,-0.02447552447552448,-1.0137305144685982,-2.581658731543001,11.030919007905567,-9882644,8.599999999999998,1.0691958640313788,-1,274.2,274.2
2024-01-19,0.0035211267605634866,0.01106194690265494,-0.027956989247311825,-1.3148381932731867,-2.6003345565817173,11.166907668604555,-10151619,9.185714285714283,1.0657852714597384,-1,267.8,267.8
2024-01-22,0.0035087719298245723,-0.02334062727935804,0.01106194690265494,-1.9489696367933762,-2.380518638578839,9.882231062207557,-10488167,9.18571428571428,1.1725863670476708,1,258.8,258.8
2024-01-23,-0.02447552447552448,-0.0336071695294996,-0.02334062727935804,-1.5543775303625322,-2.210404870463742,8.891101698398316,-10132059,9.671428571428565,1.1349592749682245,1,268.6,268.6
2024-01-24,-0.027956989247311825,0.0378670788253479,-0.0336071695294996,-0.5321438619511145,-2.0953393398345437,8.114631835441672,-9793423,10.099999999999994,1.0949823709118753,1,278.4,278.4
2024-01-25,0.01106194690265494,0.036485480268056314,0.0378670788253479,0.780054932461689,-2.016307048877349,7.556449119628493,-9451815,10.242857142857142,1.0402984392843548,-1,287.4,287.4
2024-01-26,-0.02334062727935804,0.032327586206896575,0.036485480268056314,1.1185324333051723,-1.8573672099491891,6.874635932368516,-9699973,10.257142857142854,0.7654198677653731,0,279.4,279.4
2024-01-29,-0.0336071695294996,-0.02783576896311757,0.032327586206896575,1.2858945593696687,-1.9078717995341046,7.0772397715809845,-9901563,10.485714285714282,0.6782518000134581,-1,278.6,278.6
2024-01-30,0.0378670788253479,-0.0028632784538294986,-0.02783576896311757,0.8620499583160175,-1.7695828797729618,6.363603296795471,-10116623,10.528571428571423,0.7994486458516101,-1,270.4,270.4
2024-01-31,0.036485480268056314,-0.02943287867911004,-0.0028632784538294986,0.40699060149815747,-1.7512842331316887,6.582305808725112,-10317153,10.328571428571426,0.8307331065350065,0,267.2,267.2
2024-02-01,0.032327586206896575,-0.011834319526627168,-0.02943287867911004,0.223327978059495,-1.7900197856404578,6.6622173479548,-10143858,10.442857142857134,0.8342455901170095,1,268.2,268.2
2024-02-02,-0.02783576896311757,0.0037425149700598404,-0.011834319526627168,0.6528505718068072,-1.749347582486436,6.2446452825437175,-9833320,11.142857142857135,1.4102376629522084,0,276.0,276.0
2024-02-05,-0.0028632784538294986,0.029082774049216997,0.0037425149700598404,0.9576872726723522,-1.7365582793990875,6.254202009191778,-9628754,11.157142857142853,0.9264856805638463,1,276.2,276.2
2024-02-06,-0.02943287867911004,0.0007246376811593791,0.029082774049216997,1.8682047668483106,-1.6450022898812708,5.6194709869377935,-9340185,11.357142857142852,1.2253481534575854,0,287.4,287.4
2024-02-07,-0.011834319526627168,0.040550325850832625,0.0007246376811593791,2.480949294705092,0.20454335950157052,-1.1299620106483528,-9076748,11.37142857142857,1.0618991377816116,-1,288.8,288.8
2024-02-08,0.0037425149700598404,0.004871259568545616,0.040550325850832625,2.4608467817113544,0.2989977711124037,-1.0272018121691497,-9255855,10.828571428571431,0.7186027794517328,0,283.8,283.8
2024-02-09,0.029082774049216997,-0.01731301939058172,0.004871259568545616,2.3586213622406156,0.387716655813834,-0.7994870944116744,-9255855,10.442857142857147,0.33559820538384844,1,283.8,283.8
2024-02-14,0.0007246376811593791,0.0,-0.01731301939058172,2.3835954048882657,0.34919388263704726,-0.8533433388343602,-9140181,9.957142857142859,0.6327151715114625,-1,286.6,286.6
2024-02-15,0.040550325850832625,0.009866102889358741,0.0,2.0093030172151636,0.45570913926004325,-0.8136556343652609,-9265861,9.428571428571432,0.836507063852219,1,282.0,282.0
2024-02-16,0.004871259568545616,-0.01605024424284729,0.009866102889358741,2.101793885521627,0.43014756980510116,-0.9149176277227791,-9093707,9.442857142857141,1.3043234495466225,-1,288.4,288.4
2024-02-19,-0.01731301939058172,0.02269503546099272,-0.01605024424284729,1.6220598228602032,0.45322996821204825,-0.9798709724248795,-9247860,9.328571428571431,1.213837557600058,0,281.4,281.4
2024-02-20,0.0,-0.024271844660194164,0.02269503546099272,1.2135507575826596,0.4084264877956529,-0.9258387236961595,-9405590,9.214285714285714,1.0872067615947811,1,280.8,280.8
2024-02-21,0.009866102889358741,-0.00213219616204674,-0.024271844660194164,1.200184785238122,0.2822845245753182,-1.0159867347293132,-9166118,9.557142857142859,1.4100041333554723,1,285.4,285.4
2024-02-22,-0.01605024424284729,0.01638176638176625,-0.00213219616204674,1.30481672317344,0.18481937791547026,-1.0041412067409747,-9041705,9.200000000000001,0.7336346975311409,0,288.0,288.0
2024-02-23,0.02269503546099272,0.009110021023125414,0.01638176638176625,1.2707320207241266,0.14725808222379777,-0.9651739641397993,-9174003,9.171428571428574,0.8186088760076528,-1,287.4,287.4
2024-02-26,-0.024271844660194164,-0.002083333333333437,0.009110021023125414,0.9571399451234595,0.28192832429071785,-0.8154785436099,-9298127,8.414285714285715,0.7976741466022824,-1,283.8,283.8
2024-02-27,-0.00213219616204674,-0.012526096033402823,-0.002083333333333437,0.5464332260517503,0.3392137218280839,-0.8127339964315036,-9534253,8.37142857142857,1.3785433303013779,-1,281.2,281.2
2024-02-28,0.01638176638176625,-0.009161381254404577,-0.012526096033402823,-0.22394689619246422,0.39796255751912935,-0.8865892322670859,-9793288,8.114285714285712,1.4785170251918958,0,273.6,273.6
2024-02-29,0.009110021023125414,-0.027027027027026862,-0.009161381254404577,-0.6810905424586211,0.34314478284578104,-0.8109003070752888,-9496069,7.84285714285714,1.4169452384720853,0,273.8,273.8
2024-03-01,-0.002083333333333437,0.0007309941520468044,-0.027027027027026862,-0.9163870655326845,0.3108848182295993,-0.6976340277497176,-9216542,7.871428571428571,1.1685608483392151,0,274.0,274.0
2024-03-04,-0.012526096033402823,0.0007304601899196239,0.0007309941520468044,-1.0875555749906844,0.3876723896313329,-0.6225470806045785,-9354863,7.814285714285717,0.5714666988369134,-1,272.8,272.8
2024-03-05,-0.009161381254404577,-0.004379562043795526,0.0007304601899196239,-1.6410383065865943,0.35637258280021056,-0.6447458318661197,-9615414,7.8714285714285745,1.0551588179026818,1,264.8,264.8
2024-03-06,-0.027027027027026862,-0.029325513196480912,-0.004379562043795526,-1.4824190893612808,0.2975430019468272,-0.7571862343879167,-9382521,8.31428571428572,0.9635534968237773,-1,271.2,271.2
2024-03-07,0.0007309941520468044,0.024169184290030232,-0.029325513196480912,-1.520581153004259,0.3825965056977455,-0.5583697538379968,-9554118,7.9571428571428635,0.7923111233007262,0,267.6,267.6
2024-03-08,0.0007304601899196239,-0.01327433628318575,0.024169184290030232,-1.5106897548170086,0.41832184466710726,-0.2726649345794668,-9678280,7.78571428571429,0.6693196079023292,1,266.6,266.6
2024-03-11,-0.004379562043795526,-0.0037369207772794955,-0.01327433628318575,-0.8551051609606475,0.41766818913495624,-0.2732923293992688,-9499611,7.8714285714285745,0.922999115585532,1,275.2,275.2
2024-03-12,-0.029325513196480912,0.032258064516129004,-0.0037369207772794955,0.4025131384484668,0.5070553142859759,-0.20866008736046626,-9134300,7.885714285714288,1.7028720008353284,0,287.4,287.4
2024-03-13,0.024169184290030232,0.04433139534883712,0.032258064516129004,1.1792916315947064,0.4964030328388469,-0.21008771717305036,-9335044,7.942857142857146,0.9646673708268179,0,287.2,287.2
2024-03-14,-0.01327433628318575,-0.0006958942240778976,0.04433139534883712,1.5346999966583084,0.5817233735838488,-0.05095599172199082,-9477318,7.785714285714294,0.703518730962459,-1,285.8,285.8
2024-03-15,-0.0037369207772794955,-0.004874651810584885,-0.0006958942240778976,1.3486020879536034,0.5668669000363724,-0.12052992494108049,-9769148,8.085714285714298,1.2377972019666992,1,280.4,280.4
2024-03-18,0.032258064516129004,-0.01889433170048993,-0.004874651810584885,1.5573017280260346,0.4788961227639076,-0.36409508754643016,-9572815,8.10000000000001,0.8204526231683956,-1,286.4,286.4
2024-03-19,0.04433139534883712,0.021398002853067144,-0.01889433170048993,1.3097322683013557,0.6267800429389981,-0.060925139819549154,-9729169,7.8714285714285825,0.7916377647374524,1,281.6,281.6
2024-03-20,-0.0006958942240778976,-0.016759776536312665,0.021398002853067144,1.3350069404539873,0.5524750016754102,-0.2070617056189368,-9572947,8.07142857142858,0.8283130773382763,1,285.4,285.4
2024-03-21,-0.004874651810584885,0.013494318181818121,-0.016759776536312665,1.437582608313193,0.493152700412448,0.020501508946990703,-9204260,8.228571428571437,1.576358829032363,-1,287.8,287.8
2024-03-22,-0.01889433170048993,0.008409250175192895,0.013494318181818121,1.2736305288225827,0.5642954031201011,0.049165900157669855,-9468582,8.485714285714291,1.157359810424216,0,285.4,285.4
2024-03-25,0.021398002853067144,-0.008339124391938957,0.008409250175192895,1.0887146585132,0.5256827097824907,0.15980863727834552,-9679854,8.171428571428574,0.9131292804555793,1,285.2,285.2
2024-03-26,-0.016759776536312665,-0.0007007708479327412,-0.008339124391938957,1.5998655867985256,0.5027305255560566,-0.22109658623965336,-9339868,8.414285714285711,1.2681417005286877,1,296.0,296.0
2024-03-27,0.013494318181818121,0.03786816269284721,-0.0007007708479327412,1.9935510624939723,0.5090535144280678,-0.20707684550710123,-8952337,8.799999999999999,1.2327633703567509,1,298.6,298.6
2024-03-28,0.008409250175192895,0.00878378378378386,0.03786816269284721,2.237375987840239,0.4370621709421561,-0.13755585981843665,-8652329,8.985714285714286,0.9979515926550061,1,300.4,300.4
2024-04-02,-0.008339124391938957,0.00602813127930335,0.00878378378378386,2.599133675313329,0.44838033507786645,-0.049562904917013324,-8386713,8.985714285714291,0.8827894999577909,0,305.8,305.8
2024-04-03,-0.0007007708479327412,0.01797603195739028,0.00602813127930335,2.6142519305305,0.49121612437224343,0.15491768004128925,-8583682,8.385714285714291,0.6609210058317843,1,305.0,305.0
2024-04-05,0.03786816269284721,-0.002616088947024253,0.01797603195739028,2.5585147654150773,0.44906844603305107,0.14053327246712483,-8447858,8.514285714285718,0.5281084460646931,-1,306.6,306.6
2024-04-08,0.00878378378378386,0.0052459016393442415,-0.002616088947024253,2.05978774147522,0.5754660885775316,0.21406090418314708,-8664423,8.471428571428573,0.9711591756638224,0,302.0,302.0
2024-04-09,0.00602813127930335,-0.015003261578604099,0.0052459016393442415,1.5728868659853337,0.6399169039203021,0.3008638062019642,-8843217,8.199999999999998,0.8995761586205231,1,301.6,301.6
2024-04-10,0.01797603195739028,-0.0013245033112582183,-0.015003261578604099,1.7279871850117345,0.516963908154171,-0.1644619823778735,-8595916,8.271428571428569,1.267621300052386,0,310.8,310.8
2024-04-11,-0.002616088947024253,0.0305039787798409,-0.0013245033112582183,1.7373439917176308,0.46959316098991843,-0.08977594771061728,-8407566,8.371428571428567,0.9740555255607478,-1,311.6,311.6
2024-04-12,0.0052459016393442415,0.002574002574002643,0.0305039787798409,1.2552318150979715,0.45822271327917197,-0.17656520754184848,-8637879,8.47142857142857,1.085027837896663,-1,306.2,306.2
2024-04-15,-0.015003261578604099,-0.017329910141206772,0.002574002574002643,0.5002521235668373,0.5563544529571346,-0.1408390320542979,-8820832,8.21428571428571,0.8900994540293915,-1,301.0,301.0
2024-04-16,-0.0013245033112582183,-0.01698236446766821,-0.017329910141206772,-0.22139260686794948,0.5895063991275525,-0.17726809526831397,-9017748,8.18571428571428,0.9414313757550201,0,298.4,298.4
2024-04-17,0.0305039787798409,-0.008637873754152925,-0.01698236446766821,-0.7817009596199211,0.6088180128006568,-0.17906609236165508,-9161853,8.228571428571428,0.7643716510173058,1,297.4,297.4
2024-04-18,0.002574002574002643,-0.0033512064343163006,-0.008637873754152925,-0.9161715985582841,0.5167647058851406,-0.2707124024443962,-8971264,7.9142857142857155,1.0085397448977431,0,301.0,301.0
2024-04-19,-0.017329910141206772,0.012104909213181081,-0.0033512064343163006,-1.0426322828689703,0.7016560445081687,-0.20994721893732227,-9165990,7.485714285714287,1.0707596814654088,1,300.4,300.4
2024-04-22,-0.01698236446766821,-0.0019933554817276322,0.012104909213181081,-0.05740301722049068,0.972293403713386,0.429738403335795,-8754657,8.242857142857146,1.8077885571286552,1,317.0,317.0
2024-04-23,-0.008637873754152925,0.05525965379494013,-0.0019933554817276322,1.2795342054561534,0.810708119545043,-0.07126545431337729,-8316440,8.571428571428571,1.588928693155036,1,329.0,329.0
2024-04-24,-0.0033512064343163006,0.03785488958990535,0.05525965379494013,2.7511508534448987,0.646147385562392,-0.4771437446309268,-7901713,9.071428571428571,1.257059321335215,-1,340.8,340.8
2024-04-25,0.012104909213181081,0.03586626139817639,0.03785488958990535,3.1643937309577037,0.7916986359445792,-0.19454052243981018,-8178989,9.271428571428572,0.798477664015979,1,336.0,336.0
2024-04-26,-0.0019933554817276322,-0.014084507042253502,0.03586626139817639,3.766077026032626,0.774582602506056,-0.02644776195833517,-7882994,9.685714285714283,0.8054075322114035,0,345.0,345.0
2024-04-29,0.05525965379494013,0.02678571428571419,-0.014084507042253502,3.8203331348210163,0.7793604302718204,-0.030907272087944644,-8137159,9.957142857142856,0.7562723907687546,0,344.2,344.2
2024-04-30,0.03785488958990535,-0.002318840579710213,0.02678571428571419,3.5454480473342436,0.7712100264016227,-0.015185735541822228,-8296729,9.71428571428571,0.5691882833606686,1,343.8,343.8
2024-05-02,0.03586626139817639,-0.0011621150493897892,-0.002318840579710213,3.938512999708811,0.6695507730987926,-0.36360909562647364,-8071933,10.299999999999999,0.9275277644367644,1,357.0,357.0
2024-05-03,-0.014084507042253502,0.038394415357766,-0.0011621150493897892,4.133531807485239,0.7299874158874403,-0.22412587847388712,-7836010,10.557142857142853,1.0078311827341473,1,361.0,361.0
2024-05-06,0.02678571428571419,0.011204481792717047,0.038394415357766,4.299646560217045,0.6912706183778752,-0.196915438719196,-7573927,10.857142857142852,1.1529892999523992,-1,366.8,366.8
2024-05-07,-0.002318840579710213,0.016066481994459814,0.011204481792717047,3.7781968662017125,0.7464182159703815,-0.22933415343379512,-7768008,10.814285714285713,0.9014838548454972,-1,362.4,362.4
2024-05-08,-0.0011621150493897892,-0.01199563794983649,0.016066481994459814,2.844519077008453,0.7779629733156829,-0.2829455526750669,-7968589,11.228571428571424,0.8974830509081277,1,358.0,358.0
2024-05-09,0.038394415357766,-0.012141280353200834,-0.01199563794983649,2.511792498984377,0.646322271842493,-0.4488926190375025,-7808329,11.185714285714283,0.7610206965718453,0,366.4,366.4
2024-05-10,0.011204481792717047,0.02346368715083802,-0.012141280353200834,2.107960512110399,0.6328129850456484,-0.44033510071356985,-7651399,11.428571428571425,0.8056492476397296,1,367.6,367.6
2024-05-13,0.016066481994459814,0.0032751091703058233,0.02346368715083802,2.058832087065028,0.676447030619362,-0.15322273742130604,-7445818,10.942857142857138,1.1204142427839416,1,374.8,374.8
2024-05-14,-0.01199563794983649,0.019586507072905324,0.0032751091703058233,2.0001642915166578,0.6716152120036687,-0.15884804153482893,-7229787,10.471428571428564,1.1498558096112022,1,378.4,378.4
2024-05-16,-0.012141280353200834,0.009605122732123661,0.019586507072905324,2.67431898740481,0.5587848094552352,-0.5659781251143744,-6645479,10.942857142857138,2.20808549553703,0,393.6,393.6
2024-05-17,0.02346368715083802,0.04016913319238924,0.009605122732123661,2.8856732460330754,0.6369928509714565,-0.4750018768009445,-6366315,10.699999999999992,0.9679656369494333,0,395.0,395.0
2024-05-20,0.0032751091703058233,0.0035569105691055647,0.04016913319238924,2.6999518546534382,0.631139679996566,-0.4639801309085098,-6366315,10.314285714285708,0.7402526113693679,-1,395.0,395.0
2024-05-21,0.019586507072905324,0.0,0.0035569105691055647,1.5414118567664588,0.48682202281484266,-0.49924983815460033,-6673113,10.728571428571424,0.9530131627258839,0,383.6,383.6
2024-05-22,0.009605122732123661,-0.02886075949367084,0.0,0.6089228931931849,0.47746064952860323,-0.394049058278067,-6449365,10.97142857142857,0.6917168829273782,-1,384.4,384.4
2024-05-23,0.04016913319238924,0.002085505735140547,-0.02886075949367084,-0.3513669644991957,0.48730856727533994,-0.42847669110729386,-6632605,10.414285714285711,0.7532866879886867,-1,381.8,381.8
2024-05-24,0.0035569105691055647,-0.006763787721123737,0.002085505735140547,-1.4183399269011545,0.6348658323714963,-0.21034981584219387,-6824038,10.099999999999998,0.8481452568320634,0,377.0,377.0
2024-05-27,0.0,-0.012572027239392436,-0.006763787721123737,-2.1611627713156167,0.6411977693126734,-0.21048533291618166,-6502717,10.471428571428573,1.3098675950233991,1,377.4,377.4
2024-05-28,-0.02886075949367084,0.001061007957559701,-0.012572027239392436,-2.5037864803696266,0.6224924758446031,-0.09934490295113176,-6336569,10.814285714285717,0.7650314488576191,-1,380.2,380.2
2024-05-29,0.002085505735140547,0.007419183889772141,0.001061007957559701,-3.337717553497079,0.5531331535614767,-0.1227640295135032,-6610351,10.714285714285714,1.205107031808466,-1,371.0,371.0
2024-05-30,-0.006763787721123737,-0.024197790636507066,0.007419183889772141,-4.0325976702365836,0.5532001858029195,-0.11787269941224363,-6830416,10.628571428571425,0.9382442449322064,-1,368.0,368.0
2024-05-31,-0.012572027239392436,-0.008086253369272267,-0.024197790636507066,-4.926557323473141,0.5023734565944257,-0.2576808072125683,-7230775,11.34285714285714,1.448817558398321,1,359.8,359.8
2024-06-03,0.001061007957559701,-0.02228260869565213,-0.008086253369272267,-4.393871377139959,0.45033463717206684,-0.5825659355415815,-6949521,11.857142857142852,1.0481973870161776,1,375.0,375.0
2024-06-04,0.007419183889772141,0.042245692051139594,-0.02228260869565213,-3.801767460452016,0.4167049474660953,-0.5726810227809945,-6769090,11.799999999999999,0.6653595311127517,1,377.4,377.4
2024-06-05,-0.024197790636507066,0.006399999999999961,0.042245692051139594,-3.13097791590266,0.2960005632052143,-0.6584124439101591,-6567036,11.171428571428569,0.7867147706327,0,380.8,380.8
2024-06-06,-0.008086253369272267,0.009009009009009139,0.006399999999999961,-2.6048234344800445,0.3719906067493664,-0.35545817856792017,-6378147,11.557142857142859,0.7537548274642913,-1,381.6,381.6
